id,name,mimeType,size,modifiedTime,path,parent,type,subtype,title,extension
1pM_r9DhDTw1VdHSay5ID7D0IWK-HTZfC,Bid Book.pdf,application/pdf,2983512,2025-11-19T18:58:40.000Z,MPA/Engineering Documents/2018 Paving Under Bridge,2018 Paving Under Bridge,application,pdf,Bid Book,pdf
1fKhA3BHFRDKbaJsa1sZCrPv6j46XXmZT,Paving plan Set.pdf,application/pdf,2514871,2025-11-19T18:58:40.000Z,MPA/Engineering Documents/2018 Paving Under Bridge,2018 Paving Under Bridge,application,pdf,Paving plan Set,pdf
18cWhbBzzlDnKVX6dxQ3we3bpaDCe3vd3,IMT Electrical Phase 2 - IFC Cost Estimate.pdf,application/pdf,173214,2025-11-19T18:58:42.000Z,MPA/Engineering Documents/2022 Equipment Plugs-Pier reefer plugs,2022 Equipment Plugs-Pier reefer plugs,application,pdf,IMT Electrical Phase 2 - IFC Cost Estimate,pdf
1LjutqzVPqCshw0RMOWrejDMRK_NDYm-G,IMT Electrical Phase 2 - IFC Specifications.pdf,application/pdf,359333,2025-11-19T18:58:42.000Z,MPA/Engineering Documents/2022 Equipment Plugs-Pier reefer plugs,2022 Equipment Plugs-Pier reefer plugs,application,pdf,IMT Electrical Phase 2 - IFC Specifications,pdf
1flR7Gydu6UPPpNJ8CGXFd0-oETCDdRfs,413.005.002 IMT - Electrical 75% Submission-Drawings.pdf,application/pdf,2843235,2025-11-19T18:58:42.000Z,MPA/Engineering Documents/2022 Equipment Plugs-Pier reefer plugs,2022 Equipment Plugs-Pier reefer plugs,application,pdf,413.005.002 IMT - Electrical 75% Submission-Drawings,pdf
17HV9uU3pUgdZqCx_5ETzqba0CoTi-psw,IMT Electrical Phase 2 - IFC Drawings.pdf,application/pdf,3254402,2025-11-19T18:58:42.000Z,MPA/Engineering Documents/2022 Equipment Plugs-Pier reefer plugs,2022 Equipment Plugs-Pier reefer plugs,application,pdf,IMT Electrical Phase 2 - IFC Drawings,pdf
1amB9tOuumhlnMWRQIuqJTIKH6a0L5uqr,2020 IMT Report 100%.pdf,application/pdf,10018815,2025-11-19T18:58:41.000Z,MPA/Engineering Documents/2020 IMT Terminal Assessment,2020 IMT Terminal Assessment,application,pdf,2020 IMT Report 100%,pdf
1JPvaKnGQThDq-GcUGSdKAVMNNvYbg_ly,Notice to Contractors.pdf,application/pdf,895613,2025-11-19T18:58:41.000Z,MPA/Engineering Documents/2018 Pier Infill and Building Removal,2018 Pier Infill and Building Removal,application,pdf,Notice to Contractors,pdf
1xEjmDawGTXneui5qWqgx6cwkINrrbxTE,Plan Holder List.pdf,application/pdf,7405,2025-11-19T18:58:41.000Z,MPA/Engineering Documents/2018 Pier Infill and Building Removal,2018 Pier Infill and Building Removal,application,pdf,Plan Holder List,pdf
156nuT5BAJaBUCcvKiV9yntfaCnQKn6Bx,Pier infill Plan Set.pdf,application/pdf,50461846,2025-11-19T18:58:41.000Z,MPA/Engineering Documents/2018 Pier Infill and Building Removal,2018 Pier Infill and Building Removal,application,pdf,Pier infill Plan Set,pdf
1JoFx4bWb_wd-jpzWZs8UIZdFoL7pJtkQ,Geotech Report.pdf,application/pdf,6078644,2025-11-19T18:58:41.000Z,MPA/Engineering Documents/2018 Pier Infill and Building Removal,2018 Pier Infill and Building Removal,application,pdf,Geotech Report,pdf
1uNmQrCc2SS0Bj3UZk6A8q3DysTrRh5oi,Bid Amendment 4.pdf,application/pdf,4331003,2025-11-19T18:58:40.000Z,MPA/Engineering Documents/2018 Pier Infill and Building Removal,2018 Pier Infill and Building Removal,application,pdf,Bid Amendment 4,pdf
14Pt902lQxvNh9pq_GBZZHfXirwnjOQnY,Bid Amendment 2.pdf,application/pdf,2645520,2025-11-19T18:58:40.000Z,MPA/Engineering Documents/2018 Pier Infill and Building Removal,2018 Pier Infill and Building Removal,application,pdf,Bid Amendment 2,pdf
1-lEoMHi-EH3NXAqlV6veiRneCo5odfic,Bid Book.pdf,application/pdf,18342952,2025-11-19T18:58:40.000Z,MPA/Engineering Documents/2018 Pier Infill and Building Removal,2018 Pier Infill and Building Removal,application,pdf,Bid Book,pdf
1qbwCJmE5K5n9lUvwoJsitmfIm9TFhFWx,Bid Amendment 5.pdf,application/pdf,2815928,2025-11-19T18:58:40.000Z,MPA/Engineering Documents/2018 Pier Infill and Building Removal,2018 Pier Infill and Building Removal,application,pdf,Bid Amendment 5,pdf
1DQFzLCvkHh7-QMIF2NlKOzm_N8JS7Bp-,Boring Report.pdf,application/pdf,1066750,2025-11-19T18:58:40.000Z,MPA/Engineering Documents/2018 Pier Infill and Building Removal,2018 Pier Infill and Building Removal,application,pdf,Boring Report,pdf
1FQPqIHXIVjnkr30uZK-0apbiBHwIagwu,Bid Amendment 1.pdf,application/pdf,903816,2025-11-19T18:58:40.000Z,MPA/Engineering Documents/2018 Pier Infill and Building Removal,2018 Pier Infill and Building Removal,application,pdf,Bid Amendment 1,pdf
