id,name,mimeType,size,modifiedTime,path,parent,type,subtype,title,extension
1ZM8EfbQknd66IbKh0X9GaDOgKBw8Rt0Z,Appendix A complete.pdf,application/pdf,1507168,2025-11-19T18:58:30.000Z,MPA/Dredging (2)/Searsport Dredging/SFNP Maint,SFNP Maint,application,pdf,Appendix A complete,pdf
1-osAiUb61hJ6TeV5hOeBIhLbAGzUKeWQ,LeAnna Cumber Assignment Letter #2 (2).pdf,application/pdf,192552,2025-11-19T18:58:28.000Z,MPA/Dredging (2)/LINK BUILD GRANT/LeAnna,LeAnna,application,pdf,LeAnna Cumber Assignment Letter #2 (2),pdf
1LvpJUzq9DMJ9lpeXjCMyXRhdTKeI4B0y,LeAnna Cumber Assignment Letter #2.pdf,application/pdf,26033,2025-11-19T18:58:28.000Z,MPA/Dredging (2)/LINK BUILD GRANT/LeAnna,LeAnna,application,pdf,LeAnna Cumber Assignment Letter #2,pdf
1j3qpCsB6R5tfnme0wwRMLg4iL6mtPoPT,app b_03057-IMT_Dredge-Plans.pdf,application/pdf,3009967,2025-11-19T18:58:18.000Z,MPA/Dredge/IMT Dredge/Section 408 requst,Section 408 requst,application,pdf,app b_03057-IMT_Dredge-Plans,pdf
1FEFi6qzpu9vqG-mKnUhBCseBcJAXIRUI,fig 1_project location.pdf,application/pdf,344078,2025-11-19T18:58:18.000Z,MPA/Dredge/IMT Dredge/Section 408 requst,Section 408 requst,application,pdf,fig 1_project location,pdf
1dqMzUDaL1xDgJ_VI6vzWwMOVid15dmnx,2024.10.09 - FULLY EXECUTED Agreement w Portland-SoPortland-PHB.pdf,application/pdf,20627943,2025-11-19T18:58:17.000Z,MPA/Dredge/IMT Dredge/Portland Dredge - City Docs,Portland Dredge - City Docs,application,pdf,2024.10.09 - FULLY EXECUTED Agreement w Portland-SoPortland-PHB,pdf
1coPSK5mCdWZqKMmNmmOtA-MroWczscq9,Draft - Dredge Reimbursement Agreement Form.pdf,application/pdf,144802,2025-11-19T18:58:17.000Z,MPA/Dredge/IMT Dredge/Portland Dredge - City Docs,Portland Dredge - City Docs,application,pdf,Draft - Dredge Reimbursement Agreement Form,pdf
1-LzZbl-RDtq9OMX0buUvAWo1GKB-597O,2024.07.25 - Funding Agrmt w MDOT for Council FULLY EXECUTED.pdf,application/pdf,1203090,2025-11-19T18:58:17.000Z,MPA/Dredge/IMT Dredge/Portland Dredge - City Docs,Portland Dredge - City Docs,application,pdf,2024.07.25 - Funding Agrmt w MDOT for Council FULLY EXECUTED,pdf
1m9NU9YjU3ART05v8cEcZ40BO0EdG3c8Y,2021-351 International Marine Terminal Bathy Survey 032522.pdf,application/pdf,668297,2025-11-19T18:58:17.000Z,MPA/Dredge/IMT Dredge/Old Surveys,Old Surveys,application,pdf,2021-351 International Marine Terminal Bathy Survey 032522,pdf
1loUMycKS8LWT5RaFCUKr_6qcmOsc4MGg,CutFillRe.pdf,application/pdf,83986,2025-11-19T18:58:17.000Z,MPA/Dredge/IMT Dredge/Old Surveys,Old Surveys,application,pdf,CutFillRe,pdf
1Yko24MjjvnLUjFpZ-2b_AQrsxhE6NlU0,40 SCALE.pdf,application/pdf,541233,2025-11-19T18:58:17.000Z,MPA/Dredge/IMT Dredge/Old Surveys,Old Surveys,application,pdf,40 SCALE,pdf
1UMqACLF_Y88gBCZ2aY8aRCpufZce62iQ,fig 2_03057-IMT_Dredge-Plan.pdf,application/pdf,3009967,2025-11-19T18:58:16.000Z,MPA/Dredge/IMT Dredge/Joint application/appendices/app e_fva,app e_fva,application,pdf,fig 2_03057-IMT_Dredge-Plan,pdf
182b5C3FHEm2MAsEd4NJFMI0uhhzJrxU1,fig 1_project location.pdf,application/pdf,362479,2025-11-19T18:58:16.000Z,MPA/Dredge/IMT Dredge/Joint application/appendices/app e_fva,app e_fva,application,pdf,fig 1_project location,pdf
1DotsqFb8gOyFZ9kpQNDT10vm5-8U85rF,app g_IMT sediment sampling results.pdf,application/pdf,8690523,2025-11-19T18:58:16.000Z,MPA/Dredge/IMT Dredge/Joint application/appendices,appendices,application,pdf,app g_IMT sediment sampling results,pdf
